timestamp,placa,confiabilidade,ID
2024-03-19 17:21:50,GDB3H16,0.800495,saida
2024-03-19 17:24:19,RFF7F52,0.783744,saida
2024-03-19 17:25:01,EJU8685,0.738601,saida
2024-03-19 17:26:27,DRK2J08,0.723814,saida
2024-03-19 17:26:30,BRQ9I06,0.762347,saida
2024-03-19 17:27:05,VG3F41,0.763741,saida
2024-03-19 17:27:05,DYG3F41,0.797622,saida
2024-03-19 17:30:08,SA0PEDR0,0.717006,saida
2024-03-19 17:31:18,SCJ3B54,0.720984,saida
2024-03-19 17:34:31,FNC9D15,0.745722,saida
2024-03-19 17:35:49,EKP2525,0.733662,saida
2024-03-19 18:03:04,DWH787,0.702882,saida
2024-03-19 18:06:00,EMA5B87,0.740156,saida
2024-03-19 19:23:02,FEQ823,0.750140,saida
2024-03-19 19:23:02,FEQ8213,0.709314,saida
2024-03-19 19:32:48,FY1A56,0.712328,saida
2024-03-19 19:32:48,FYW1A56,0.745111,saida
2024-03-19 19:40:47,FEF3F03,0.823287,saida
2024-03-19 19:42:02,U5F76,0.781961,saida
2024-03-19 19:42:02,UN5F76,0.781589,saida
2024-03-19 19:42:02,CUN5F76,0.811838,saida
2024-03-19 19:54:32,GDL4G15,0.817906,saida
2024-03-19 20:27:25,GAX6298,0.718047,saida
2024-03-19 20:30:38,SVX4A34,0.862717,saida
2024-03-19 20:30:46,FTD4C14,0.701737,saida
2024-03-19 22:35:47,GGT4E75,0.705074,saida
2024-03-19 22:36:50,PKD1294,0.704405,saida
2024-03-19 22:42:15,EFZ9A72,0.855693,saida
2024-03-19 22:44:37,OOP7I39,0.781239,saida
2024-03-19 22:47:54,OKF3D17,0.732843,saida
